Name; Probe ID,Description (GNF1M; Sanger),Phylogenetic Age,process_5,function_5,component_10,Probe ID,olfactory bulb,frontal cortex,cerebral cortex,hippocampus,dorsal striatum,preoptic,hypothalamus,amygdala,cerebellum,pituitary
Tmem14c; gnf1m04507_a_at,transmembrane protein 14C,E,,molecular function unknown:GO:0005554,integral to membrane:GO:0016021,gnf1m04507_a_at,106.8,135.9,215.6,177.9,164.6,351.3,200.9,133.9,182.4,253.2
Ufc1; gnf1m04508_a_at,RIKEN cDNA 1110021H02 gene; ubiquitin-fold modifier conjugating enzyme 1,Z,biopolymer modification:GO:0043412,,,gnf1m04508_a_at,655,861.1,787.1,849.4,987.8,1068.8,744.6,695.7,781.6,1172.1
1110017C15Rik; gnf1m04509_a_at,RIKEN cDNA 1110017C15 gene; 60S ribosome subunit biogenesis protein NIP7 homolog (PEachy) (KD93).,E,ribosome biogenesis and assembly:GO:0042254,RNA binding:GO:0003723,nucleus:GO:0005634,gnf1m04509_a_at,191,171.3,159.6,171.5,129.3,196.2,198.5,145.8,211.4,481.2
Bccip; gnf1m04510_a_at,BRCA2 and CDKN1A interacting protein,E,,,,gnf1m04510_a_at,600.4,460.5,340.5,622.7,481.2,668.5,441.4,556,318.8,645.1
S100a14; gnf1m04511_a_at,S100 calcium binding protein A14,M,,calcium ion binding:GO:0005509,,gnf1m04511_a_at,20.7,27.8,12.3,25.6,26.7,26.3,19.2,14.6,26.4,18.2
1110030J09Rik; gnf1m04512_a_at,"RIKEN cDNA 1110030J09 gene; RIKEN cDNA 1110030J09 gene (1110030J09Rik), mRNA",Z,,,,gnf1m04512_a_at,41.9,31.3,49.5,40.1,33,31.6,39,30.1,81.5,250.9
Nat9; gnf1m04513_a_at,RIKEN cDNA 1110028N05 gene; NAT9,U,,acyltransferase activity:GO:0008415,,gnf1m04513_a_at,33.9,26.6,42.7,30.2,29.6,96.4,34.1,61.3,35.1,116.9
1110031I02Rik; gnf1m04514_a_at,"RIKEN cDNA 1110031I02 gene; RIKEN cDNA 1110031I02 gene (1110031I02Rik), mRNA",M,protein metabolism:GO:0019538,"oxidoreductase activity, acting on paired donors, with incorporation or r:GO:0016706",integral to membrane:GO:0016021,gnf1m04514_a_at,324,370,319.9,415.5,397.6,601.3,427.6,393.5,440.8,1185.8
Nola3; gnf1m04515_a_at,"nucleolar protein family A, member 3",E,RNA metabolism:GO:0016070,,ribonucleoprotein complex:GO:0030529,gnf1m04515_a_at,838,1032.4,1073.4,1066.4,793.3,1720.8,1430.1,881.2,1022.4,2274.8
Arfl4; gnf1m04516_a_at,ADP-ribosylation factor 4-like,E,small GTPase mediated signal transduction:GO:0007264,GTP binding:GO:0005525,nucleus:GO:0005634,gnf1m04516_a_at,608.9,589.2,500.8,511.7,906.1,306.6,463.2,535.2,473.8,444.9
Ier3ip1; gnf1m04517_a_at,immediate early response 3 interacting protein 1,E,,,integral to membrane:GO:0016021,gnf1m04517_a_at,857.9,1057.7,886.3,838,1007.7,1079.6,1091.7,923.3,1085.7,1721.2
1110049G11Rik; gnf1m04518_x_at,RIKEN cDNA 1110049G11 gene; L antigen family member 3 (ITBA2 protein homolog).,M,,,,gnf1m04518_x_at,419.1,377.6,400.4,341.8,379.7,503.1,317.6,322.1,418.8,674.4
Pycrl; gnf1m04519_at,pyrroline-5-carboxylate reductase-like,,amino acid metabolism:GO:0006520,pyrroline-5-carboxylate reductase activity:GO:0004735,,gnf1m04519_at,410.8,661.3,592.3,767.8,638.2,645,565.7,513.1,391.4,465.9
1110058A15Rik; gnf1m04520_a_at,"RIKEN cDNA 1110058A15 gene; RIKEN cDNA 1110058A15 gene (1110058A15Rik), mRNA",,,,,gnf1m04520_a_at,209.2,192.2,178.7,189.3,168.3,122.4,117.5,187.9,175.5,129.2
Cks2; gnf1m04521_x_at,CDC28 protein kinase regulatory subunit 2,E,cell division:GO:0051301,protein kinase activity:GO:0004672,,gnf1m04521_x_at,19.8,18.9,20.3,55.3,53.9,9.6,18.7,17.8,12.7,120.5
Them5; gnf1m04522_a_at,RIKEN cDNA 1110038F21 gene; thioesterase superfamily member 5,U,,catalytic activity:GO:0003824,,gnf1m04522_a_at,8.3,8,9.2,10.4,11,7.2,9.2,8.2,7.4,6.2
Commd4; gnf1m04523_a_at,COMM domain containing 4,Z,,,,gnf1m04523_a_at,399.6,602.1,583.6,247.6,422.6,459.5,483.9,396.8,496.4,541.4
Lce5a; gnf1m04524_a_at,small proline rich-like 10; late cornified envelope 5A,,,,,gnf1m04524_a_at,272.4,172.3,215.5,299.5,234.4,181.6,258.4,207.7,226.8,365.5
Acyp1; gnf1m04525_a_at,"acylphosphatase 1, erythrocyte (common) type",U,,hydrolase activity:GO:0016787,,gnf1m04525_a_at,22.9,209.9,36.2,105.3,159.3,132.7,177.7,50.6,334.8,249.7
Cd302; gnf1m04526_a_at,CD302 antigen,M,,sugar binding:GO:0005529,integral to membrane:GO:0016021,gnf1m04526_a_at,299.4,286.1,261.5,250.1,305.9,214.3,261.7,149.4,185.8,188.9
1110059E24Rik; gnf1m04527_a_at,RIKEN cDNA 1110059E24 gene; RIKEN cDNA 1110059E24,E,,,,gnf1m04527_a_at,363.6,361,231.9,479.1,331.4,491.1,394,428,422.7,578.7
Nenf; gnf1m04528_a_at,RIKEN cDNA 1110060M21 gene; neuron derived neurotrophic factor,E,positive regulation of MAPKKK cascade:GO:0043410,growth factor activity:GO:0008083,extracellular space:GO:0005615,gnf1m04528_a_at,301.2,450.9,381.1,325.9,582.3,1060.9,619.3,430.6,495.1,1111.5
Rpl3l; gnf1m04529_a_at,ribosomal protein L3-like,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04529_a_at,23.4,27,35.5,71.3,42.8,53.1,37.1,40.9,75.7,37.4
1190002H23Rik; gnf1m04530_a_at,RIKEN cDNA 1190002H23 gene; response gene to complement 32,M,,protein binding:GO:0005515,,gnf1m04530_a_at,411.3,259.9,242.2,270.3,204.9,130.6,175.6,145.9,142.7,299.8
Zdhhc12; gnf1m04531_a_at,"zinc finger, DHHC domain containing 12",M,,metal ion binding:GO:0046872,integral to membrane:GO:0016021,gnf1m04531_a_at,339.5,491.1,456.5,596.4,304.7,461.9,425.3,417.2,424.3,586.6
Serpinb1c; gnf1m04532_a_at,"serine (or cysteine) proteinase inhibitor, clade B, member 1a; serine (or cysteine) peptidase inhibitor, clade B, member 1c",,regulation of protein catabolism:GO:0042176,serine-type endopeptidase inhibitor activity:GO:0004867,,gnf1m04532_a_at,265.3,337.8,304.1,309.8,440.4,136.5,258,290.8,247.9,295
Trappc2; gnf1m04533_a_at,trafficking protein particle complex 2,,Golgi vesicle transport:GO:0048193,intracellular transporter activity:GO:0005478,Golgi stack:GO:0005795,gnf1m04533_a_at,546.1,695.6,657,676.9,547.1,987.2,739.5,743.1,587.8,929.3
Sc4mol; gnf1m04534_a_at,sterol-C4-methyl oxidase-like,U,cellular lipid metabolism:GO:0044255,oxidoreductase activity:GO:0016491,integral to membrane:GO:0016021,gnf1m04534_a_at,667.6,1117.4,1053.6,894.4,857.7,1080.3,1141.6,903.4,451.6,685.4
Mrps16; gnf1m04535_a_at,mitochondrial ribosomal protein S16,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04535_a_at,154.1,19.7,41.2,53,63.4,288.5,227.7,51.5,45.9,88.7
Mrps16; gnf1m04536_s_at,mitochondrial ribosomal protein S16,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04536_s_at,527.6,480,520.6,550.5,569.4,803.2,608.7,558.8,517.3,566.1
Alg5; gnf1m04537_a_at,"asparagine-linked glycosylation 5 homolog (yeast, dolichyl-phosphate beta-glucosyltransferase)",U,determination of left/right symmetry:GO:0007368,transferase activity:GO:0016740,,gnf1m04537_a_at,142.6,162.3,120.5,60.5,114.8,186.1,162.7,35.8,153.1,340.9
1810003N24Rik; gnf1m04538_a_at,RIKEN cDNA 1810003N24 gene; putatative 28 kDa protein,U,,nucleic acid binding:GO:0003676,,gnf1m04538_a_at,189.7,208,222.3,179.4,189.2,128.8,139.8,211,158.7,374
Arfgap3; gnf1m04539_a_at,ADP-ribosylation factor GTPase activating protein 3,E,regulation of GTPase activity:GO:0043087,metal ion binding:GO:0046872,cytosol:GO:0005829,gnf1m04539_a_at,83.4,36,45.7,154.9,34.8,269.6,128.4,61,165.6,459.4
Aig1; gnf1m04540_a_at,androgen-induced 1,Z,,,integral to membrane:GO:0016021,gnf1m04540_a_at,135.4,163.2,118.6,170,191.7,117.5,163.9,137.2,134.1,176.8
Mrps17; gnf1m04541_a_at,mitochondrial ribosomal protein S17,U,transport:GO:0006810,structural constituent of ribosome:GO:0003735,membrane:GO:0016020,gnf1m04541_a_at,591.5,738,754.8,786.4,702.4,813.8,810.7,851.2,709.2,1057.6
Tm4sf20; gnf1m04542_a_at,RIKEN cDNA 1810018L02 gene; transmembrane 4 L six family member 20,M,,,integral to membrane:GO:0016021,gnf1m04542_a_at,29.8,12.3,22,11.4,18.5,5.5,9.7,22.3,13.5,6.3
Ing5; gnf1m04543_a_at,"inhibitor of growth family, member 5",E,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",metal ion binding:GO:0046872,,gnf1m04543_a_at,40.8,131.1,69.1,34.8,127.4,86.5,27.2,102.9,23.1,151.9
1810008A14Rik; gnf1m04544_a_at,"RIKEN cDNA 1810008A14 gene; RIKEN cDNA 1810008A14 gene (1810008A14Rik), mRNA",M,,,,gnf1m04544_a_at,1198,1272,1353.9,1287.8,1341.7,1588.8,1204.6,1214.8,1488.8,2039.8
Tmed6; gnf1m04545_a_at,transmembrane emp24 protein transport domain containing 6,E,intracellular protein transport:GO:0006886,protein carrier activity:GO:0008320,integral to membrane:GO:0016021,gnf1m04545_a_at,131.7,133.7,114.2,128,190.8,39.8,113.1,104.4,140.4,116.8
1810020E01Rik; gnf1m04546_a_at,"RIKEN cDNA 1810020E01 gene; RIKEN cDNA 1810020E01 gene (1810020E01Rik), mRNA",Z,,,integral to membrane:GO:0016021,gnf1m04546_a_at,456.8,562,621.2,541.7,477.4,583.9,508.3,535.1,505.1,629.8
Ece2; gnf1m04547_a_at,RIKEN cDNA 1810009K13 gene; endothelin converting enzyme 2,U,,transferase activity:GO:0016740,,gnf1m04547_a_at,150.5,199.2,72.8,162,139.9,117.3,160.9,111.4,108.1,267.1
Gkn1; gnf1m04548_a_at,gastrokine 1,M,positive regulation of cell proliferation:GO:0008284,growth factor activity:GO:0008083,secretory granule:GO:0030141,gnf1m04548_a_at,83.6,98.8,126.5,113.5,127.8,33.2,89,72.2,65.4,76.5
1810036H07Rik; gnf1m04549_a_at,"RIKEN cDNA 1810036H07 gene; RIKEN cDNA 1810036H07 gene (1810036H07Rik), mRNA",M,,,extracellular space:GO:0005615,gnf1m04549_a_at,210.7,336,247.9,343.9,308.4,209.4,235.9,276.4,256.1,219
Clps; gnf1m04550_a_at,"colipase, pancreatic",M,lipid catabolism:GO:0016042,enzyme activator activity:GO:0008047,extracellular space:GO:0005615,gnf1m04550_a_at,35.3,29.9,25.5,35.2,27.6,16.9,43.2,28.4,37.8,43.7
1810030J14Rik; gnf1m04551_s_at,"RIKEN cDNA 1810030J14 gene; RIKEN cDNA 1810030J14 gene (1810030J14Rik), mRNA",Z,,,extracellular space:GO:0005615,gnf1m04551_s_at,0.5,1,0.5,1.1,4,10.9,0.7,0.8,1.1,1.2
1810037C20Rik; gnf1m04552_a_at,RIKEN cDNA 1810037C20 gene; Protein FAM3A precursor.,Z,,,,gnf1m04552_a_at,505.9,520.6,531,492.8,460.5,445.4,487.3,501.7,432.1,722.8
2810021O14Rik; gnf1m04553_a_at,"RIKEN cDNA 2810021O14 gene; RIKEN cDNA 2810021O14 gene (2810021O14Rik), mRNA",M,,,integral to membrane:GO:0016021,gnf1m04553_a_at,484.6,447.2,534.4,404.9,372.3,647.1,614.1,514.3,575.4,847.5
Senp7; gnf1m04554_a_at,SUMO1/sentrin specific protease 7; SUMO1/sentrin specific peptidase 7,M,,peptidase activity:GO:0008233,,gnf1m04554_a_at,11.5,19.1,30.1,22.4,27.3,71.3,15.1,15.9,13.5,6.8
Mrps22; gnf1m04555_a_at,mitochondrial ribosomal protein S22,Z,,structural constituent of ribosome:GO:0003735,ribonucleoprotein complex:GO:0030529,gnf1m04555_a_at,266.1,308.3,201.5,351.1,277.6,512.5,328.3,317.8,340.4,371.2
Hspc171; gnf1m04556_a_at,HSPC171 protein,Z,,,,gnf1m04556_a_at,325.8,364.7,394.7,343.7,216.6,513.9,519.4,336.1,504.7,858.6
1700011A15Rik; gnf1m04557_a_at,"RIKEN cDNA 1700011A15 gene; RIKEN cDNA 1700011A15 gene (1700011A15Rik), mRNA",Z,,structural molecule activity:GO:0005198,intermediate filament:GO:0005882,gnf1m04557_a_at,15.2,18.7,25.2,19.2,16.1,16.2,21.3,83.2,16.5,19.7
Dnajc5b; gnf1m04558_a_at,"DnaJ (Hsp40) homolog, subfamily C, member 5 beta",U,cellular protein metabolism:GO:0044267,unfolded protein binding:GO:0051082,integral to membrane:GO:0016021,gnf1m04558_a_at,11.7,47.1,37.1,24.5,15.3,9.9,10.8,16.4,17.9,72.9
1700010M22Rik; gnf1m04559_at,"RIKEN cDNA 1700010M22 gene; RIKEN cDNA 1700010M22 gene (1700010M22Rik), mRNA",E,,sterol carrier activity:GO:0005498,,gnf1m04559_at,27.5,17.7,10.7,17.1,75.1,14.8,13,12.5,61.2,10.8
Mmp28; gnf1m04560_a_at,RIKEN cDNA 1700020L24 gene; matrix metallopeptidase 28 (epilysin),M,cellular protein metabolism:GO:0044267,metalloendopeptidase activity:GO:0004222,extracellular matrix (sensu Metazoa):GO:0005578,gnf1m04560_a_at,67.5,173.1,62.5,74.6,72.7,216.6,66.2,142.4,57.7,134.4
1700018B24Rik; gnf1m04561_a_at,"RIKEN cDNA 1700018B24 gene; RIKEN cDNA 1700018B24 gene (1700018B24Rik), mRNA",E,,molecular function unknown:GO:0005554,,gnf1m04561_a_at,39.7,85.9,85,25.2,37.5,79,66.4,39.1,104.4,25.3
1700019I23Rik; gnf1m04562_a_at,"RIKEN cDNA 1700019I23 gene; RIKEN cDNA 1700019I23 gene (1700019I23Rik), mRNA",M,,,,gnf1m04562_a_at,22.2,23.9,19.7,25.7,23.1,30,24.8,27.9,22,28.6
Mrpl37; gnf1m04563_a_at,mitochondrial ribosomal protein L37,Z,,structural constituent of ribosome:GO:0003735,,gnf1m04563_a_at,11.3,12.1,52.8,14.6,13.5,57,12.5,13.7,19.8,13.6
2310007F04Rik; gnf1m04564_a_at,RIKEN cDNA 2310007F04 gene; small proline rich-like 6A,,,,,gnf1m04564_a_at,439.2,284.5,274.2,448.1,372.5,395.9,444,284,456.4,385.5
1700029P11Rik; gnf1m04565_a_at,"RIKEN cDNA 1700029P11 gene; RIKEN cDNA 1700029P11 gene (1700029P11Rik), mRNA",,,,integral to membrane:GO:0016021,gnf1m04565_a_at,31.2,18.7,26.8,32.2,32.2,22.2,13.5,14.7,19.2,24.6
2310007A19Rik; gnf1m04566_a_at,"RIKEN cDNA 2310007A19 gene; RIKEN cDNA 2310007A19 gene (2310007A19Rik), mRNA",M,,,,gnf1m04566_a_at,96.5,14.1,10.8,45.9,76.6,189.5,134.6,73.6,38.2,151.7
Gmpr; gnf1m04567_a_at,guanosine monophosphate reductase,U,nucleotide metabolism:GO:0009117,metal ion binding:GO:0046872,,gnf1m04567_a_at,134.3,273.8,324.2,400.7,346.2,317.5,329.4,348.7,284.5,140.5
2310004I24Rik; gnf1m04568_a_at,"RIKEN cDNA 2310004I24 gene; 2310004I24Rik protein (Novel protein) (14 days pregnant adult female placenta cDNA, RIKEN full-length enriched library, clone:I530017B08 product:similar to x 006 protein).",E,,hydrolase activity:GO:0016787,,gnf1m04568_a_at,247.7,290.5,279.2,167,335.1,345.1,392.9,304.4,287.8,385.6
D10Ertd641e; gnf1m04569_a_at,"DNA segment, Chr 10, ERATO Doi 641, expressed",M,,,,gnf1m04569_a_at,593.7,546.4,411.8,617.2,637,818.3,654.2,650.9,694.8,818.5
Rtcd1; gnf1m04570_a_at,RNA terminal phosphate cyclase domain 1,U,,ligase activity:GO:0016874,nucleus:GO:0005634,gnf1m04570_a_at,229.5,369.5,345.7,294.7,411.5,343.5,408.5,322.8,287.2,171.9
2310010I16Rik; gnf1m04571_s_at,RIKEN cDNA 2310010I16 gene; Charged multivesicular body protein 4c (Chromatin modifying protein 4c) (CHMP4c).,E,protein transport:GO:0015031,molecular function unknown:GO:0005554,,gnf1m04571_s_at,15.8,23.9,9.1,3.9,13.9,12,7.5,18,7,17.3
Dhrs7; gnf1m04572_a_at,dehydrogenase/reductase (SDR family) member 7,U,metabolism:GO:0008152,oxidoreductase activity:GO:0016491,,gnf1m04572_a_at,110,210.9,189.2,81.8,115.1,151.5,185.9,32.2,113.7,506.8
Krtap3-3; gnf1m04573_a_at,keratin associated protein 3-3,,,,,gnf1m04573_a_at,7.9,13.5,29.1,20.7,17.3,52.6,16.7,21.1,23.1,5.5
2310020H19Rik; gnf1m04574_a_at,"RIKEN cDNA 2310020H19 gene; RIKEN cDNA 2810428C21 gene (2810428C21Rik), mRNA",,biopolymer modification:GO:0043412,ubiquitin-protein ligase activity:GO:0004842,ubiquitin ligase complex:GO:0000151,gnf1m04574_a_at,162.1,130,155.8,138.2,136.4,301.6,160.6,153.7,194.1,401.3
Nifun; gnf1m04575_a_at,NifU-like N-terminal domain containing,U,,,mitochondrion:GO:0005739,gnf1m04575_a_at,969.3,1078.5,961.7,1051.8,830.3,2139.8,1844.7,924.2,1350.3,968.8
Cutc; gnf1m04576_a_at,cutC copper transporter homolog (E.coli),U,,copper ion binding:GO:0005507,,gnf1m04576_a_at,80.5,111.9,59.7,78.3,117,144.5,99.3,118,105.7,221.3
2310042G06Rik; gnf1m04577_a_at,"RIKEN cDNA 2310042G06 gene; RIKEN cDNA 2310042G06 gene (2310042G06Rik), mRNA",E,,,,gnf1m04577_a_at,208.3,270.1,276.6,219.9,190.2,342.5,286.8,189.7,260.5,623.8
Prlpk; gnf1m04578_a_at,prolactin-like protein K,M,,hormone activity:GO:0005179,extracellular space:GO:0005615,gnf1m04578_a_at,23.5,35.7,43.4,79.7,61.5,6.5,15.2,175.5,48.8,92.1
2310043N13Rik; gnf1m04579_at,"RIKEN cDNA 2310043N13 gene; Adult male tongue cDNA, RIKEN full-length enriched library, clone:2310043N13 product:weakly similar to HT025 (9 days embryo whole body cDNA, RIKEN full-length enriched library, clone:D030052K04 product:weakly similar to HT025).",M,,,,gnf1m04579_at,55.8,33.8,46,16.8,7.7,25.6,73.3,26,91.9,57.6
Sara2; gnf1m04580_a_at,SAR1a gene homolog 2 (S. cerevisiae),E,small GTPase mediated signal transduction:GO:0007264,GTP binding:GO:0005525,membrane:GO:0016020,gnf1m04580_a_at,1245.1,1360.4,1194.9,1394.2,1201.5,1240.2,1293,1179.1,1341.9,2380.1
Nudt2; gnf1m04581_a_at,nudix (nucleoside diphosphate linked moiety X)-type motif 2,U,positive regulation of programmed cell death:GO:0043068,hydrolase activity:GO:0016787,,gnf1m04581_a_at,134.4,251.1,218.5,210,167.7,268.8,257.1,204.8,197.9,235.6
Sln; gnf1m04582_a_at,sarcolipin,,,enzyme regulator activity:GO:0030234,sarcoplasmic reticulum:GO:0016529,gnf1m04582_a_at,157.7,160.6,219.7,158.5,176.1,74.1,123,150.2,125.3,174.6
Mrps15; gnf1m04583_a_at,mitochondrial ribosomal protein S15,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04583_a_at,230.4,221.1,235.9,191,52.2,335.6,365.8,101,228.2,211.5
Ckap1; gnf1m04584_a_at,cytoskeleton-associated protein 1,E,cellular protein metabolism:GO:0044267,unfolded protein binding:GO:0051082,microtubule:GO:0005874,gnf1m04584_a_at,622.5,781.2,1046.1,694.6,702.1,1346.8,1044.9,743.7,995.6,720.2
Psmd6; gnf1m04585_a_at,"RIKEN cDNA 2400006A19 gene; proteasome (prosome, macropain) 26S subunit, non-ATPase, 6",E,cellular protein metabolism:GO:0044267,pyrophosphatase activity:GO:0016462,proteasome complex (sensu Eukaryota):GO:0000502,gnf1m04585_a_at,725.4,912.3,889.1,820.7,748.1,1150.9,983.3,809.6,704.9,991.2
Mrpl11; gnf1m04586_a_at,mitochondrial ribosomal protein L11,U,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04586_a_at,589,573.2,509.9,655.7,527.7,917.9,574.4,668.7,466.2,400.9
2410022L05Rik; gnf1m04587_a_at,"RIKEN cDNA 2410022L05 gene; RIKEN cDNA 2410022L05 gene (2410022L05Rik), mRNA",M,,,,gnf1m04587_a_at,173.8,295.5,375.7,158.6,195.7,784.1,619.9,281.1,344.2,246.3
1810046J19Rik; gnf1m04588_a_at,"RIKEN cDNA 1810046J19 gene; RIKEN cDNA 1810046J19 gene (1810046J19Rik), mRNA",Z,cell redox homeostasis:GO:0045454,selenium binding:GO:0008430,,gnf1m04588_a_at,706.5,711.4,798,579.4,750.9,843.1,620.5,681.8,676.8,1511.8
1810049H13Rik; gnf1m04589_a_at,"RIKEN cDNA 1810049H13 gene; RIKEN cDNA 1810049H13 gene (1810049H13Rik), mRNA",Z,,,,gnf1m04589_a_at,250.1,239.8,231.8,247.8,277.1,217.8,261.5,239.8,303.5,344.3
Ttc11; gnf1m04590_a_at,tetratricopeptide repeat domain 11,E,apoptosis:GO:0006915,binding:GO:0005488,integral to membrane:GO:0016021,gnf1m04590_a_at,1435,1332.2,1503.9,1276,1347.9,2168.9,1534.4,1172.3,1686.1,1490.2
Magoh; gnf1m04591_a_at,"RIKEN cDNA 2010012C16 gene; mago-nashi homolog, proliferation-associated (Drosophila)",E,nucleic acid transport:GO:0050657,RNA binding:GO:0003723,nucleus:GO:0005634,gnf1m04591_a_at,92.9,94.3,147.2,118.3,127.5,96.7,83.9,122.7,124.1,177.3
Cyc1; gnf1m04592_a_at,cytochrome c-1,U,electron transport:GO:0006118,metal ion binding:GO:0046872,integral to membrane:GO:0016021,gnf1m04592_a_at,1945.2,1732.7,2076.9,1386.6,1345.3,2523.1,1476.7,1030.4,2397.1,1407.6
Mgst3; gnf1m04593_a_at,microsomal glutathione S-transferase 3,E,,transferase activity:GO:0016740,integral to membrane:GO:0016021,gnf1m04593_a_at,1487.1,818.5,1524.9,741.1,682.2,557.1,418.4,801.4,1083.1,436.3
Magmas; gnf1m04594_a_at,mitochondria-associated protein involved in granulocyte-macrophage colony-stimulating factor signal transduction,E,,molecular function unknown:GO:0005554,mitochondrion:GO:0005739,gnf1m04594_a_at,721.8,635.6,626.7,839.6,536.9,825.7,865.1,620,745.5,949.7
Sfrs9; gnf1m04595_a_at,"splicing factor, arginine/serine rich 9",U,RNA metabolism:GO:0016070,RNA binding:GO:0003723,nucleus:GO:0005634,gnf1m04595_a_at,779.9,740.7,736.3,975.8,781.3,961.7,661.2,835.4,888.2,1081.6
2810428I15Rik; gnf1m04596_a_at,"RIKEN cDNA 2810428I15 gene; RIKEN cDNA 2810428I15 gene (2810428I15Rik), mRNA",M,,,,gnf1m04596_a_at,459.2,448.4,501.2,400.9,362.7,613,455.1,274.2,513.9,387.9
Mrps25; gnf1m04597_a_at,mitochondrial ribosomal protein S25,Z,,nucleic acid binding:GO:0003676,mitochondrion:GO:0005739,gnf1m04597_a_at,211.4,133.7,184.4,240.3,142.6,221.9,220.9,205,193.5,132.4
Taf12; gnf1m04598_a_at,"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor",E,"regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabol:GO:0019219",DNA binding:GO:0003677,transcription factor TFIID complex:GO:0005669,gnf1m04598_a_at,441.5,402.3,383.1,432.7,487.7,154.5,337.9,400.1,256.3,314.2
Brp17; gnf1m04599_a_at,brain protein 17,M,,,integral to membrane:GO:0016021,gnf1m04599_a_at,271.8,244.1,286.2,307.5,315.9,255.5,214.4,181.8,265,332.4
2810405K02Rik; gnf1m04600_a_at,"RIKEN cDNA 2810405K02 gene; RIKEN cDNA 2810405K02 gene (2810405K02Rik), mRNA",Z,,,,gnf1m04600_a_at,405.6,878.9,1006,651.2,648.6,1193.5,965,684.2,866.5,521.8
Ctrb1; gnf1m04601_a_at,chymotrypsinogen B1,Z,cellular protein metabolism:GO:0044267,peptidase activity:GO:0008233,extracellular space:GO:0005615,gnf1m04601_a_at,53.8,26.5,192.4,28.8,232.3,81.5,19.5,79.6,173.7,194.3
1700029F12Rik; gnf1m04602_a_at,RIKEN cDNA 1700029F12 gene,,,,,gnf1m04602_a_at,84.6,74.3,173.5,194.3,130.6,128.2,106.1,81.8,142.8,64.3
Rpl36a; gnf1m04603_a_at,ribosomal protein L36a-like; ribosomal protein L36a,U,protein biosynthesis:GO:0006412,molecular function unknown:GO:0005554,ribosome:GO:0005840,gnf1m04603_a_at,703.3,912.4,899.6,891.2,527.2,1470.1,1406.7,834.3,781.7,3280.5
2010309E21Rik; gnf1m04604_a_at,"RIKEN cDNA 2010309E21 gene; RIKEN cDNA 2010309E21 gene (2010309E21Rik), mRNA",E,,,mitochondrion:GO:0005739,gnf1m04604_a_at,114.3,107.2,110.6,96.3,83.6,104.9,125.7,144.2,56.1,180
Rpl35; gnf1m04605_x_at,ribosomal protein L35,E,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,ribosome:GO:0005840,gnf1m04605_x_at,6848.2,6844.2,5496.4,7292.2,6535.2,10013.4,8054.8,6508.1,6619.5,10316.9
Mrpl51; gnf1m04606_a_at,mitochondrial ribosomal protein L51,Z,protein biosynthesis:GO:0006412,structural constituent of ribosome:GO:0003735,mitochondrial ribosome:GO:0005761,gnf1m04606_a_at,356.2,419.4,420.6,396.4,495.9,377.6,522.1,433.8,342.8,382
Ndufb3; gnf1m04607_s_at,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 3,Z,,NADH dehydrogenase activity:GO:0003954,mitochondrion:GO:0005739,gnf1m04607_s_at,3509.4,3095.8,3120.5,3347.1,2786.1,5000.8,3752.8,2930.7,3044.5,3451.5
